nodename	dN	dS	id
PAC_SARA	0.000504	0.006864	auto_500_136
BI_PAC_SARA	0.002801	0.042038	auto_500_136
TENT_DUM_BI_PAC_SARA	0.001347	0.017841	auto_500_136
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_136
LIN	0.010599	0.135092	auto_500_137
AFR	0.000889	0.0091	auto_500_137
MIM	0.001125	0.009134	auto_500_137
AFR_MIM	0.004763	0.055572	auto_500_137
TENT	0.001243	0.006385	auto_500_137
DUM	0.001145	0.006786	auto_500_137
TENT_DUM	0.004912	0.047876	auto_500_137
BI	0.00178	0.013578	auto_500_137
PAC	0.000157	0.001709	auto_500_137
SARA	0.000986	0.006836	auto_500_137
PAC_SARA	0.0005	0.006368	auto_500_137
BI_PAC_SARA	0.003088	0.042282	auto_500_137
TENT_DUM_BI_PAC_SARA	0.001599	0.017643	auto_500_137
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_137
LIN	0.009566	0.132218	auto_500_138
AFR	0.000812	0.008952	auto_500_138
MIM	0.001105	0.008973	auto_500_138
AFR_MIM	0.004232	0.059255	auto_500_138
TENT	0.000957	0.007209	auto_500_138
DUM	0.001086	0.006354	auto_500_138
TENT_DUM	0.004549	0.046571	auto_500_138
BI	0.001641	0.01402	auto_500_138
PAC	0.000119	0.001352	auto_500_138
SARA	0.000825	0.006843	auto_500_138
PAC_SARA	0.00049	0.006767	auto_500_138
BI_PAC_SARA	0.00278	0.041952	auto_500_138
TENT_DUM_BI_PAC_SARA	0.001434	0.017856	auto_500_138
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_138
LIN	0.010329	0.130192	auto_500_139
AFR	0.00086	0.009043	auto_500_139
MIM	0.000966	0.009221	auto_500_139
AFR_MIM	0.004395	0.056555	auto_500_139
TENT	0.001077	0.00713	auto_500_139
DUM	0.001001	0.006307	auto_500_139
TENT_DUM	0.004422	0.047168	auto_500_139
BI	0.001675	0.01317	auto_500_139
PAC	0.000111	0.000709	auto_500_139
SARA	0.00092	0.007021	auto_500_139
PAC_SARA	0.000496	0.006257	auto_500_139
BI_PAC_SARA	0.002804	0.039524	auto_500_139
TENT_DUM_BI_PAC_SARA	0.001524	0.017845	auto_500_139
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_139
LIN	0.010234	0.133828	auto_500_13
AFR	0.000907	0.010032	auto_500_13
MIM	0.001047	0.009027	auto_500_13
AFR_MIM	0.004723	0.057761	auto_500_13
TENT	0.001099	0.007324	auto_500_13
DUM	0.001111	0.00637	auto_500_13
TENT_DUM	0.00492	0.048146	auto_500_13
BI	0.00179	0.013668	auto_500_13
PAC	0.000198	0.001525	auto_500_13
SARA	0.000966	0.006646	auto_500_13
PAC_SARA	0.0005	0.006532	auto_500_13
BI_PAC_SARA	0.002862	0.040641	auto_500_13
TENT_DUM_BI_PAC_SARA	0.001471	0.018607	auto_500_13
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_13
LIN	0.010882	0.133495	auto_500_140
AFR	0.000727	0.008939	auto_500_140
MIM	0.000979	0.008164	auto_500_140
AFR_MIM	0.004684	0.060678	auto_500_140
TENT	0.001228	0.006945	auto_500_140
DUM	0.001015	0.006323	auto_500_140
TENT_DUM	0.004653	0.045123	auto_500_140
BI	0.001593	0.014644	auto_500_140
PAC	0.000207	0.001999	auto_500_140
SARA	0.001019	0.006893	auto_500_140
PAC_SARA	0.000554	0.006793	auto_500_140
BI_PAC_SARA	0.003048	0.040908	auto_500_140
TENT_DUM_BI_PAC_SARA	0.001669	0.019102	auto_500_140
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_140
LIN	0.009453	0.136849	auto_500_141
AFR	0.000734	0.008788	auto_500_141
MIM	0.001016	0.009026	auto_500_141
AFR_MIM	0.004064	0.059006	auto_500_141
TENT	0.00104	0.006999	auto_500_141
DUM	0.001012	0.006228	auto_500_141
TENT_DUM	0.004133	0.046732	auto_500_141
BI	0.00161	0.014068	auto_500_141
PAC	0.000193	0.001843	auto_500_141
SARA	0.000832	0.007537	auto_500_141
PAC_SARA	0.00042	0.006081	auto_500_141
BI_PAC_SARA	0.002746	0.041581	auto_500_141
TENT_DUM_BI_PAC_SARA	0.001286	0.019864	auto_500_141
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_141
LIN	0.009456	0.134797	auto_500_142
AFR	0.000774	0.009384	auto_500_142
MIM	0.000986	0.009293	auto_500_142
AFR_MIM	0.00445	0.057018	auto_500_142
TENT	0.002215	0.001717	auto_500_142
DUM	0.001121	0.007581	auto_500_142
TENT_DUM	0.004341	0.048931	auto_500_142
BI	0.001618	0.013613	auto_500_142
PAC	0.000144	0.001897	auto_500_142
SARA	0.000872	0.007033	auto_500_142
PAC_SARA	0.000455	0.006484	auto_500_142
BI_PAC_SARA	0.00275	0.041218	auto_500_142
TENT_DUM_BI_PAC_SARA	0.001423	0.019597	auto_500_142
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_142
LIN	0.010375	0.134877	auto_500_143
AFR	0.000905	0.00896	auto_500_143
MIM	0.001081	0.008804	auto_500_143
AFR_MIM	0.004304	0.057244	auto_500_143
TENT	0.001059	0.00714	auto_500_143
DUM	0.001122	0.006336	auto_500_143
TENT_DUM	0.004548	0.046736	auto_500_143
BI	0.001654	0.013328	auto_500_143
PAC	0.000147	0.001492	auto_500_143
SARA	0.000844	0.006237	auto_500_143
PAC_SARA	0.000461	0.005999	auto_500_143
BI_PAC_SARA	0.002749	0.040774	auto_500_143
TENT_DUM_BI_PAC_SARA	0.001507	0.017953	auto_500_143
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_143
LIN	0.009863	0.129093	auto_500_144
AFR	0.000785	0.009489	auto_500_144
MIM	0.001033	0.008232	auto_500_144
AFR_MIM	0.00454	0.057703	auto_500_144
TENT	0.001061	0.006593	auto_500_144
DUM	0.001048	0.006175	auto_500_144
TENT_DUM	0.004675	0.048446	auto_500_144
BI	0.001572	0.013373	auto_500_144
PAC	0.000206	0.001496	auto_500_144
SARA	0.000838	0.007088	auto_500_144
PAC_SARA	0.000484	0.006331	auto_500_144
BI_PAC_SARA	0.002897	0.040479	auto_500_144
TENT_DUM_BI_PAC_SARA	0.001449	0.018619	auto_500_144
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_144
LIN	0.009293	0.134685	auto_500_145
AFR	0.000693	0.008947	auto_500_145
MIM	0.00103	0.00838	auto_500_145
AFR_MIM	0.004187	0.058334	auto_500_145
TENT	0.000952	0.006536	auto_500_145
DUM	0.001005	0.006438	auto_500_145
TENT_DUM	0.004633	0.048386	auto_500_145
BI	0.001467	0.0135	auto_500_145
PAC	0.000121	0.001326	auto_500_145
SARA	0.000846	0.006826	auto_500_145
PAC_SARA	0.00048	0.006962	auto_500_145
BI_PAC_SARA	0.00245	0.042325	auto_500_145
TENT_DUM_BI_PAC_SARA	0.001367	0.018159	auto_500_145
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_145
LIN	0.00974	0.133516	auto_500_146
AFR	0.000756	0.008294	auto_500_146
MIM	0.001022	0.008895	auto_500_146
AFR_MIM	0.004309	0.059129	auto_500_146
TENT	0.001011	0.006429	auto_500_146
DUM	0.00108	0.006838	auto_500_146
TENT_DUM	0.004266	0.04748	auto_500_146
BI	0.001553	0.013454	auto_500_146
PAC	0.000161	0.001704	auto_500_146
SARA	0.000873	0.006657	auto_500_146
PAC_SARA	0.000452	0.0062	auto_500_146
BI_PAC_SARA	0.002779	0.042137	auto_500_146
TENT_DUM_BI_PAC_SARA	0.001324	0.019725	auto_500_146
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_146
LIN	0.009922	0.129874	auto_500_147
AFR	0.000744	0.009656	auto_500_147
MIM	0.001022	0.009118	auto_500_147
AFR_MIM	0.004466	0.055955	auto_500_147
TENT	0.001154	0.007349	auto_500_147
DUM	0.001128	0.006561	auto_500_147
TENT_DUM	0.004567	0.046997	auto_500_147
BI	0.001335	0.013066	auto_500_147
PAC	0.000149	0.001659	auto_500_147
SARA	0.000905	0.006634	auto_500_147
PAC_SARA	0.000521	0.006823	auto_500_147
BI_PAC_SARA	0.002815	0.04162	auto_500_147
TENT_DUM_BI_PAC_SARA	0.001328	0.018022	auto_500_147
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_147
LIN	0.01046	0.132388	auto_500_148
AFR	0.000882	0.009517	auto_500_148
MIM	0.001009	0.009324	auto_500_148
AFR_MIM	0.004479	0.058248	auto_500_148
TENT	0.001151	0.006293	auto_500_148
DUM	0.001301	0.006834	auto_500_148
TENT_DUM	0.004958	0.046806	auto_500_148
BI	0.001633	0.013573	auto_500_148
PAC	0.00017	0.001756	auto_500_148
SARA	0.000934	0.006451	auto_500_148
PAC_SARA	0.000451	0.00571	auto_500_148
BI_PAC_SARA	0.003119	0.042373	auto_500_148
TENT_DUM_BI_PAC_SARA	0.001623	0.019193	auto_500_148
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_148
LIN	0.01068	0.13363	auto_500_149
AFR	0.000872	0.009004	auto_500_149
MIM	0.001021	0.007982	auto_500_149
AFR_MIM	0.004508	0.057405	auto_500_149
TENT	0.001071	0.007176	auto_500_149
DUM	0.001223	0.007019	auto_500_149
TENT_DUM	0.004796	0.047534	auto_500_149
BI	0.001645	0.014119	auto_500_149
PAC	0.000164	0.001602	auto_500_149
SARA	0.000979	0.006753	auto_500_149
PAC_SARA	0.000534	0.006681	auto_500_149
BI_PAC_SARA	0.003128	0.041695	auto_500_149
TENT_DUM_BI_PAC_SARA	0.001472	0.018405	auto_500_149
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_149
LIN	0.009615	0.130742	auto_500_14
AFR	0.000818	0.00876	auto_500_14
MIM	0.001128	0.008753	auto_500_14
AFR_MIM	0.004611	0.058032	auto_500_14
TENT	0.000944	0.006824	auto_500_14
DUM	0.001157	0.00708	auto_500_14
TENT_DUM	0.004747	0.048289	auto_500_14
BI	0.001573	0.013417	auto_500_14
PAC	0.000213	0.002045	auto_500_14
SARA	0.000905	0.00738	auto_500_14
PAC_SARA	0.000463	0.006301	auto_500_14
BI_PAC_SARA	0.003026	0.041381	auto_500_14
TENT_DUM_BI_PAC_SARA	0.001574	0.018694	auto_500_14
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_14
LIN	0.011335	0.137674	auto_500_150
AFR	0.000993	0.008631	auto_500_150
MIM	0.00108	0.008884	auto_500_150
AFR_MIM	0.004914	0.059468	auto_500_150
TENT	0.001201	0.007242	auto_500_150
DUM	0.001251	0.006176	auto_500_150
TENT_DUM	0.005173	0.048052	auto_500_150
BI	0.001577	0.013096	auto_500_150
PAC	0.000194	0.001974	auto_500_150
SARA	0.001034	0.007275	auto_500_150
PAC_SARA	0.000497	0.006032	auto_500_150
BI_PAC_SARA	0.003225	0.042107	auto_500_150
TENT_DUM_BI_PAC_SARA	0.001589	0.020061	auto_500_150
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_150
LIN	0.009856	0.131083	auto_500_151
AFR	0.00091	0.008884	auto_500_151
MIM	0.000979	0.008632	auto_500_151
AFR_MIM	0.004209	0.056068	auto_500_151
TENT	0.000962	0.007064	auto_500_151
DUM	0.00105	0.006408	auto_500_151
TENT_DUM	0.004416	0.046509	auto_500_151
BI	0.001592	0.012962	auto_500_151
PAC	0.000168	0.001383	auto_500_151
SARA	0.000949	0.006793	auto_500_151
PAC_SARA	0.000482	0.006411	auto_500_151
BI_PAC_SARA	0.002912	0.040737	auto_500_151
TENT_DUM_BI_PAC_SARA	0.001322	0.01723	auto_500_151
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_151
LIN	0.010302	0.131512	auto_500_152
AFR	0.000863	0.009721	auto_500_152
MIM	0.001058	0.009011	auto_500_152
AFR_MIM	0.004706	0.056971	auto_500_152
TENT	0.001094	0.006634	auto_500_152
DUM	0.001086	0.006796	auto_500_152
TENT_DUM	0.004951	0.047115	auto_500_152
BI	0.001779	0.012134	auto_500_152
PAC	0.000151	0.00148	auto_500_152
SARA	0.000902	0.006715	auto_500_152
PAC_SARA	0.000516	0.006584	auto_500_152
BI_PAC_SARA	0.002957	0.041467	auto_500_152
TENT_DUM_BI_PAC_SARA	0.001385	0.017713	auto_500_152
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_152
LIN	0.010057	0.133454	auto_500_153
AFR	0.000885	0.008889	auto_500_153
MIM	0.001092	0.008512	auto_500_153
AFR_MIM	0.004453	0.056589	auto_500_153
TENT	0.000984	0.006911	auto_500_153
DUM	0.001021	0.006828	auto_500_153
TENT_DUM	0.004541	0.047798	auto_500_153
BI	0.0018	0.01388	auto_500_153
PAC	0.000126	0.001661	auto_500_153
SARA	0.000992	0.00679	auto_500_153
PAC_SARA	0.000484	0.006426	auto_500_153
BI_PAC_SARA	0.00287	0.041031	auto_500_153
TENT_DUM_BI_PAC_SARA	0.001316	0.017244	auto_500_153
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_153
LIN	0.010744	0.129975	auto_500_154
AFR	0.00088	0.008769	auto_500_154
MIM	0.001018	0.008541	auto_500_154
AFR_MIM	0.004855	0.055716	auto_500_154
TENT	0.001215	0.006955	auto_500_154
DUM	0.001223	0.006777	auto_500_154
TENT_DUM	0.004702	0.045754	auto_500_154
BI	0.001702	0.01332	auto_500_154
PAC	0.000153	0.00141	auto_500_154
SARA	0.000819	0.00583	auto_500_154
PAC_SARA	0.000486	0.005878	auto_500_154
BI_PAC_SARA	0.003081	0.040301	auto_500_154
TENT_DUM_BI_PAC_SARA	0.001671	0.018542	auto_500_154
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_154
LIN	0.010415	0.132041	auto_500_155
AFR	0.000788	0.009282	auto_500_155
MIM	0.001052	0.008109	auto_500_155
AFR_MIM	0.004689	0.056731	auto_500_155
TENT	0.001004	0.006389	auto_500_155
DUM	0.001122	0.005936	auto_500_155
TENT_DUM	0.004594	0.047505	auto_500_155
BI	0.001558	0.013571	auto_500_155
PAC	0.00021	0.001624	auto_500_155
SARA	0.000921	0.007019	auto_500_155
PAC_SARA	0.000543	0.006879	auto_500_155
BI_PAC_SARA	0.003007	0.04097	auto_500_155
TENT_DUM_BI_PAC_SARA	0.001467	0.018912	auto_500_155
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_155
LIN	0.009982	0.133013	auto_500_156
AFR	0.000708	0.009007	auto_500_156
MIM	0.000988	0.00863	auto_500_156
AFR_MIM	0.004034	0.057169	auto_500_156
TENT	0.001094	0.007062	auto_500_156
DUM	0.001031	0.006497	auto_500_156
TENT_DUM	0.004378	0.04827	auto_500_156
BI	0.00148	0.01303	auto_500_156
PAC	0.000169	0.0017	auto_500_156
SARA	0.000864	0.006868	auto_500_156
PAC_SARA	0.000521	0.006942	auto_500_156
BI_PAC_SARA	0.002726	0.041806	auto_500_156
TENT_DUM_BI_PAC_SARA	0.00125	0.01825	auto_500_156
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_156
LIN	0.010425	0.133417	auto_500_157
AFR	0.000913	0.009258	auto_500_157
MIM	0.001126	0.00918	auto_500_157
AFR_MIM	0.004552	0.056263	auto_500_157
TENT	0.001275	0.006938	auto_500_157
DUM	0.001295	0.006098	auto_500_157
TENT_DUM	0.004666	0.048958	auto_500_157
BI	0.001551	0.013142	auto_500_157
PAC	0.000166	0.001755	auto_500_157
SARA	0.000898	0.006845	auto_500_157
PAC_SARA	0.000493	0.006306	auto_500_157
BI_PAC_SARA	0.003045	0.041496	auto_500_157
TENT_DUM_BI_PAC_SARA	0.0014	0.016713	auto_500_157
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_157
LIN	0.011019	0.134867	auto_500_158
AFR	0.000984	0.008453	auto_500_158
MIM	0.001112	0.008799	auto_500_158
AFR_MIM	0.004793	0.058094	auto_500_158
TENT	0.001059	0.00661	auto_500_158
DUM	0.001096	0.006963	auto_500_158
TENT_DUM	0.005035	0.048215	auto_500_158
BI	0.001663	0.013737	auto_500_158
PAC	0.000175	0.001764	auto_500_158
SARA	0.000993	0.007239	auto_500_158
PAC_SARA	0.000533	0.006521	auto_500_158
BI_PAC_SARA	0.002916	0.04167	auto_500_158
TENT_DUM_BI_PAC_SARA	0.001636	0.019557	auto_500_158
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_158
LIN	0.00996	0.132244	auto_500_159
AFR	0.000918	0.009484	auto_500_159
MIM	0.001016	0.008901	auto_500_159
AFR_MIM	0.004442	0.057014	auto_500_159
TENT	0.001064	0.006927	auto_500_159
DUM	0.001171	0.006521	auto_500_159
TENT_DUM	0.004825	0.047596	auto_500_159
BI	0.001723	0.013326	auto_500_159
PAC	0.000137	0.001501	auto_500_159
SARA	0.00093	0.007466	auto_500_159
PAC_SARA	0.000486	0.006451	auto_500_159
BI_PAC_SARA	0.002759	0.040957	auto_500_159
TENT_DUM_BI_PAC_SARA	0.001623	0.018152	auto_500_159
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_159
LIN	0.010734	0.132952	auto_500_15
AFR	0.000797	0.009192	auto_500_15
MIM	0.001098	0.008586	auto_500_15
AFR_MIM	0.004941	0.058084	auto_500_15
TENT	0.001103	0.006677	auto_500_15
DUM	0.001146	0.006166	auto_500_15
TENT_DUM	0.004922	0.046494	auto_500_15
BI	0.001724	0.013177	auto_500_15
PAC	0.0002	0.001664	auto_500_15
SARA	0.000949	0.0058	auto_500_15
PAC_SARA	0.000527	0.006525	auto_500_15
BI_PAC_SARA	0.002958	0.041471	auto_500_15
TENT_DUM_BI_PAC_SARA	0.001447	0.018679	auto_500_15
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_15
LIN	0.009999	0.132752	auto_500_160
AFR	0.000759	0.009116	auto_500_160
MIM	0.001125	0.008136	auto_500_160
AFR_MIM	0.004398	0.059086	auto_500_160
TENT	0.001075	0.006616	auto_500_160
DUM	0.001173	0.00665	auto_500_160
TENT_DUM	0.004525	0.048562	auto_500_160
BI	0.001683	0.013283	auto_500_160
PAC	0.000139	0.001742	auto_500_160
SARA	0.000948	0.007078	auto_500_160
PAC_SARA	0.000464	0.006161	auto_500_160
BI_PAC_SARA	0.002914	0.042935	auto_500_160
TENT_DUM_BI_PAC_SARA	0.001428	0.018717	auto_500_160
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_160
LIN	0.009506	0.131027	auto_500_161
AFR	0.000802	0.010597	auto_500_161
MIM	0.002498	0.002354	auto_500_161
AFR_MIM	0.004519	0.05679	auto_500_161
TENT	0.000985	0.00636	auto_500_161
DUM	0.001073	0.006338	auto_500_161
TENT_DUM	0.00435	0.046928	auto_500_161
BI	0.001624	0.01393	auto_500_161
PAC	0.000228	0.002096	auto_500_161
SARA	0.000864	0.00777	auto_500_161
PAC_SARA	0.000439	0.006044	auto_500_161
BI_PAC_SARA	0.002795	0.04129	auto_500_161
TENT_DUM_BI_PAC_SARA	0.001465	0.018409	auto_500_161
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_161
LIN	0.00988	0.132935	auto_500_162
AFR	0.000791	0.008706	auto_500_162
MIM	0.000979	0.008532	auto_500_162
AFR_MIM	0.0044	0.057471	auto_500_162
TENT	0.000925	0.006642	auto_500_162
DUM	0.001081	0.00606	auto_500_162
TENT_DUM	0.004517	0.046506	auto_500_162
BI	0.001455	0.01264	auto_500_162
PAC	0.000171	0.00149	auto_500_162
SARA	0.000877	0.006521	auto_500_162
PAC_SARA	0.00045	0.006059	auto_500_162
BI_PAC_SARA	0.002707	0.04098	auto_500_162
TENT_DUM_BI_PAC_SARA	0.00142	0.017487	auto_500_162
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_162
LIN	0.009274	0.133194	auto_500_163
AFR	0.000844	0.008804	auto_500_163
MIM	0.001101	0.008556	auto_500_163
AFR_MIM	0.004434	0.057125	auto_500_163
TENT	0.001143	0.00679	auto_500_163
DUM	0.001112	0.006339	auto_500_163
TENT_DUM	0.004662	0.047479	auto_500_163
BI	0.00146	0.012382	auto_500_163
PAC	0.000123	0.001597	auto_500_163
SARA	0.00081	0.00671	auto_500_163
PAC_SARA	0.000424	0.006087	auto_500_163
BI_PAC_SARA	0.002654	0.04142	auto_500_163
TENT_DUM_BI_PAC_SARA	0.001459	0.018582	auto_500_163
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_163
LIN	0.010398	0.137222	auto_500_164
AFR	0.000846	0.008305	auto_500_164
MIM	0.001013	0.009047	auto_500_164
AFR_MIM	0.004657	0.057363	auto_500_164
TENT	0.00108	0.006543	auto_500_164
DUM	0.001191	0.006872	auto_500_164
TENT_DUM	0.004772	0.047266	auto_500_164
BI	0.001771	0.013939	auto_500_164
PAC	0.000181	0.001897	auto_500_164
SARA	0.000956	0.007392	auto_500_164
PAC_SARA	0.000499	0.006586	auto_500_164
BI_PAC_SARA	0.002825	0.041433	auto_500_164
TENT_DUM_BI_PAC_SARA	0.001489	0.017773	auto_500_164
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_164
LIN	0.010138	0.132225	auto_500_165
AFR	0.00094	0.009055	auto_500_165
MIM	0.001017	0.00808	auto_500_165
AFR_MIM	0.004455	0.059344	auto_500_165
TENT	0.001619	0.004093	auto_500_165
DUM	0.001018	0.006377	auto_500_165
TENT_DUM	0.004643	0.046781	auto_500_165
BI	0.001479	0.012788	auto_500_165
PAC	0.000157	0.001723	auto_500_165
SARA	0.001039	0.00661	auto_500_165
PAC_SARA	0.000472	0.006159	auto_500_165
BI_PAC_SARA	0.002976	0.041915	auto_500_165
TENT_DUM_BI_PAC_SARA	0.001512	0.018663	auto_500_165
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_165
LIN	0.009858	0.133023	auto_500_166
AFR	0.000849	0.008697	auto_500_166
MIM	0.001104	0.008831	auto_500_166
AFR_MIM	0.00449	0.057967	auto_500_166
TENT	0.001061	0.006588	auto_500_166
DUM	0.001062	0.006738	auto_500_166
TENT_DUM	0.00469	0.04794	auto_500_166
BI	0.001618	0.013443	auto_500_166
PAC	0.000153	0.001989	auto_500_166
SARA	0.000982	0.006947	auto_500_166
PAC_SARA	0.000487	0.006567	auto_500_166
BI_PAC_SARA	0.002912	0.042909	auto_500_166
TENT_DUM_BI_PAC_SARA	0.001292	0.018472	auto_500_166
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_166
LIN	0.010338	0.134501	auto_500_167
AFR	0.000887	0.00956	auto_500_167
MIM	0.000907	0.008476	auto_500_167
AFR_MIM	0.004566	0.05724	auto_500_167
TENT	0.001017	0.006788	auto_500_167
DUM	0.000982	0.006362	auto_500_167
TENT_DUM	0.00464	0.047972	auto_500_167
BI	0.001714	0.013389	auto_500_167
PAC	0.000196	0.001871	auto_500_167
SARA	0.00092	0.007338	auto_500_167
PAC_SARA	0.000481	0.006259	auto_500_167
BI_PAC_SARA	0.002879	0.043794	auto_500_167
TENT_DUM_BI_PAC_SARA	0.001512	0.017869	auto_500_167
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_167
LIN	0.009737	0.129807	auto_500_168
AFR	0.000821	0.008757	auto_500_168
MIM	0.00093	0.008139	auto_500_168
AFR_MIM	0.004303	0.056446	auto_500_168
TENT	0.00099	0.007163	auto_500_168
DUM	0.000939	0.006409	auto_500_168
TENT_DUM	0.004443	0.047472	auto_500_168
BI	0.001481	0.013513	auto_500_168
PAC	0.00017	0.001841	auto_500_168
SARA	0.00087	0.007527	auto_500_168
PAC_SARA	0.000462	0.006158	auto_500_168
BI_PAC_SARA	0.002683	0.041186	auto_500_168
TENT_DUM_BI_PAC_SARA	0.00123	0.017857	auto_500_168
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_168
LIN	0.010193	0.136391	auto_500_169
AFR	0.000964	0.009477	auto_500_169
MIM	0.001013	0.009138	auto_500_169
AFR_MIM	0.004508	0.058137	auto_500_169
TENT	0.001068	0.006971	auto_500_169
DUM	0.001219	0.007107	auto_500_169
TENT_DUM	0.004906	0.047859	auto_500_169
BI	0.001719	0.013904	auto_500_169
PAC	0.000173	0.001876	auto_500_169
SARA	0.001012	0.007474	auto_500_169
PAC_SARA	0.000516	0.006899	auto_500_169
BI_PAC_SARA	0.003056	0.04313	auto_500_169
TENT_DUM_BI_PAC_SARA	0.001567	0.018172	auto_500_169
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_169
LIN	0.009738	0.131511	auto_500_16
AFR	0.000784	0.008982	auto_500_16
MIM	0.00091	0.009248	auto_500_16
AFR_MIM	0.003977	0.057442	auto_500_16
TENT	0.00098	0.007119	auto_500_16
DUM	0.001113	0.00637	auto_500_16
TENT_DUM	0.004519	0.048039	auto_500_16
BI	0.001544	0.013027	auto_500_16
PAC	0.000182	0.001712	auto_500_16
SARA	0.000882	0.006876	auto_500_16
PAC_SARA	0.000446	0.006023	auto_500_16
BI_PAC_SARA	0.002707	0.041611	auto_500_16
TENT_DUM_BI_PAC_SARA	0.001333	0.017328	auto_500_16
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_16
LIN	0.010942	0.133241	auto_500_170
AFR	0.000895	0.009634	auto_500_170
MIM	0.001028	0.009375	auto_500_170
AFR_MIM	0.004779	0.058444	auto_500_170
TENT	0.001096	0.006862	auto_500_170
DUM	0.001111	0.006426	auto_500_170
TENT_DUM	0.004801	0.047527	auto_500_170
BI	0.001663	0.013393	auto_500_170
PAC	0.000191	0.00166	auto_500_170
SARA	0.000976	0.007224	auto_500_170
PAC_SARA	0.000564	0.006872	auto_500_170
BI_PAC_SARA	0.002872	0.040443	auto_500_170
TENT_DUM_BI_PAC_SARA	0.001615	0.01914	auto_500_170
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_170
LIN	0.010017	0.136164	auto_500_171
AFR	0.000917	0.009138	auto_500_171
MIM	0.001121	0.008963	auto_500_171
AFR_MIM	0.004899	0.057774	auto_500_171
TENT	0.000966	0.00641	auto_500_171
DUM	0.001181	0.006497	auto_500_171
TENT_DUM	0.004652	0.048832	auto_500_171
BI	0.001548	0.013551	auto_500_171
PAC	0.000153	0.001496	auto_500_171
SARA	0.000826	0.007064	auto_500_171
PAC_SARA	0.000491	0.006668	auto_500_171
BI_PAC_SARA	0.00294	0.041575	auto_500_171
TENT_DUM_BI_PAC_SARA	0.001454	0.018779	auto_500_171
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_171
LIN	0.010832	0.133306	auto_500_172
AFR	0.000871	0.009584	auto_500_172
MIM	0.0011	0.009235	auto_500_172
AFR_MIM	0.004852	0.057648	auto_500_172
TENT	0.001092	0.006747	auto_500_172
